sample_id,split,scenario_type,difficulty_bucket,subtype,category_bucket,parent_asin
tcsv1_core_0715,core,buying,easy,official_style,swimsuits_cover_ups_board_shorts,B09SLGL31D
tcsv1_core_0716,core,browsing,medium,official_style,active_active_base_layers,B07BV844NW
tcsv1_core_0717,core,browsing,medium,official_style,costumes_cosplay_apparel_bottoms,B00KZN652Y
tcsv1_core_0718,core,buying,easy,official_style,accessories_cold_weather,B089K6K32R
tcsv1_core_0719,core,browsing,medium,official_style,work_utility_safety_pants,B00CS8HZAK
tcsv1_core_0720,core,buying,easy,official_style,shoes_jewelry_fashion_forward_finds,B094JYN7XG
tcsv1_core_0721,core,buying,easy,official_style,watch_accessories_watch_winders,B08YNXF6YC
tcsv1_core_0722,core,buying,easy,official_style,pants_shorts_bib_shorts,B0CD81KXG8
tcsv1_core_0723,core,browsing,medium,official_style,women_hoodies,B078X2XGV6
tcsv1_core_0724,core,buying,easy,official_style,fashion_chukka,B01ACX4W6M
tcsv1_core_0725,core,intent_override,hard,official_style,bracelets_cuff,B0B7WQ8G3X
tcsv1_core_0726,core,intent_override,hard,official_style,tops_tees_t_shirts,B099MHVD9D
tcsv1_core_0727,core,browsing,medium,official_style,girls_sweatshirts,B071XXTJW6
tcsv1_core_0728,core,buying,easy,official_style,baby_boys_snow_rainwear,B01ATUHFT4
tcsv1_core_0729,core,boundary,medium,official_style,sport_specific_clothing_basketball,B007HRG7QA
tcsv1_core_0730,core,boundary,medium,official_style,cummerbunds_pocket_squares_bolo_ties,B00EZYXDPG
tcsv1_core_0731,core,browsing,medium,official_style,sandals_slides,B07MK6DMGW
tcsv1_core_0732,core,browsing,medium,official_style,hats_caps_skullies_beanies,B00I8SK3F8
tcsv1_core_0733,core,browsing,medium,official_style,bras_sports_bras,B08RDZ59WP
tcsv1_core_0734,core,buying,easy,official_style,shirts_tanks_tops,B07M5MGC46
tcsv1_core_0735,core,browsing,medium,official_style,suiting_blazers_blazers,B0BFLGHDPS
tcsv1_core_0736,core,buying,easy,official_style,panties_briefs,B07XJMZBYJ
tcsv1_core_0737,core,browsing,medium,official_style,jackets_coats_vests,B01D5IXWLW
tcsv1_core_0738,core,browsing,medium,official_style,shoes_jewelry_diamonds,B08S7HJYJ1
tcsv1_core_0739,core,browsing,medium,official_style,shoe_care_treatments_dyes_shoe_care_kits,B018F1X8EU
tcsv1_core_0740,core,browsing,medium,official_style,cummerbunds_pocket_squares_neckties,B08ZMNHZ2M
tcsv1_core_0741,core,browsing,medium,official_style,tees_blouses_blouses_button_down_shirts,B08GP26F8X
tcsv1_core_0742,core,buying,easy,official_style,baby_girls_clothing_sets,B00Q82HKUC
tcsv1_core_0743,core,boundary,medium,official_style,shoes_jewelry_women_s_shop_by_style_boho,B09BCZ24KV
tcsv1_core_0744,core,intent_override,hard,official_style,athletic_walking,B095FQ9ZQD
tcsv1_core_0745,core,browsing,medium,official_style,jewelry_necklaces,B01HCQUFFE
tcsv1_core_0746,core,browsing,medium,official_style,socks_tights_casual_dress_socks,B08DK1DZK5
tcsv1_core_0747,core,buying,easy,official_style,women_active,B00KQSUSN0
tcsv1_core_0748,core,intent_override,hard,official_style,jackets_coats_active_performance,B00NDNYJI0
tcsv1_core_0749,core,buying,easy,official_style,shapewear_bodysuits,B0788Q27ZC
tcsv1_core_0750,core,buying,easy,official_style,underwear_boxer_briefs,B07T5Q2T6K
tcsv1_core_0751,core,intent_override,hard,official_style,women_jackets,B0748ZNRCV
tcsv1_core_0752,core,buying,easy,official_style,boots_western,B08XWRMNRD
tcsv1_core_0753,core,buying,easy,official_style,men_sweatshirts,B081KQP2SG
tcsv1_core_0754,core,buying,easy,official_style,sport_specific_clothing_basketball,B08LP5SL7N
tcsv1_core_0755,core,intent_override,hard,official_style,flats_mary_jane,B003CFBBVM
tcsv1_core_0756,core,buying,easy,official_style,socks_tights_socks,B00865ISKK
tcsv1_core_0757,core,browsing,medium,official_style,fashion_chelsea,B07YGN77VL
tcsv1_core_0758,core,boundary,medium,official_style,women_costumes,B00GIHWWU0
tcsv1_core_0759,core,buying,easy,official_style,outdoor_climbing,B01MSH7FHF
tcsv1_core_0760,core,browsing,medium,official_style,shoes_oxfords_loafers,B08JLFY4PD
tcsv1_core_0761,core,buying,easy,official_style,shoes_jewelry_sport_watches,B0964W15H1
tcsv1_core_0762,core,boundary,medium,official_style,shoes_pumps,B01MU0ASPC
tcsv1_core_0763,core,browsing,medium,official_style,shoes_jewelry_free_one_day_shipping_in_shoes_handbags,B00DWFUCAI
tcsv1_core_0764,core,buying,easy,official_style,dresses_formal,B078RMT6FK
tcsv1_core_0765,core,buying,easy,official_style,clothing_sets_short_sets,B07SX3MR6X
tcsv1_core_0766,core,intent_override,hard,official_style,body_jewelry_dental_grills,B08GSLTB95
tcsv1_core_0767,core,boundary,medium,official_style,shoes_oxfords,B01DPWLQGG
tcsv1_core_0768,core,buying,easy,official_style,tops_tees_tanks_camis,B01K7X0BQC
tcsv1_core_0769,core,buying,easy,official_style,bracelets_strand,B00XPSLPB2
tcsv1_core_0770,core,intent_override,hard,official_style,shoes_jewelry_diamonds,B002G7ROS6
tcsv1_core_0771,core,intent_override,hard,official_style,skirts_scooters_skorts,B08CY6MVPB
tcsv1_core_0772,core,buying,easy,official_style,clutches_evening_bags_clutches,B09PBTXHW9
tcsv1_core_0773,core,browsing,medium,official_style,socks_hosiery_sheers,B077N84GXS
tcsv1_core_0774,core,intent_override,hard,official_style,luggage_travel_gear_gym_bags,B003REHC66
tcsv1_core_0775,core,intent_override,hard,official_style,active_shirts_tees_t_shirts,B084166RN1
tcsv1_core_0776,core,browsing,medium,official_style,shoes_boots,B09DM92KJ4
tcsv1_core_0777,core,buying,easy,official_style,gym_bags_drawstring_bags,B0B4S2843J
tcsv1_core_0778,core,buying,easy,official_style,bras_everyday_bras,B09MNKYV1F
tcsv1_core_0779,core,browsing,medium,official_style,athletic_walking,B0989W9S6X
tcsv1_core_0780,core,browsing,medium,official_style,hats_caps_cold_weather_headbands,B01C371I4O
tcsv1_core_0781,core,browsing,medium,official_style,shoes_jewelry_green_lit_241,B01CYA8GWC
tcsv1_core_0782,core,buying,easy,official_style,luggage_travel_gear_travel_accessories,B01EAFBXTW
tcsv1_core_0783,core,buying,easy,official_style,sunglasses_eyewear_accessories_sunglasses,B077718QFL
tcsv1_core_0784,core,buying,easy,official_style,hats_caps_rain_hats,B08VNDYS7T
tcsv1_core_0785,core,buying,easy,official_style,handbags_wallets_hobo_bags,B08K7KPF7L
tcsv1_core_0786,core,browsing,medium,official_style,suiting_blazers_suit_sets,B078QF7QPZ
tcsv1_core_0787,core,buying,easy,official_style,clothing_sets_pant_sets,B0BLZH2VQT
tcsv1_core_0788,core,intent_override,hard,official_style,travel_accessories_shoe_bags,B096PNKCQB
tcsv1_core_0789,core,intent_override,hard,official_style,hats_headwear_caps,B006MQXKOO
tcsv1_core_0790,core,browsing,medium,official_style,jackets_coats_down_down_alternative,B08JH5VNV4
tcsv1_core_0791,core,buying,easy,official_style,jewelry_wedding_rings,B0B6GC8S6T
tcsv1_core_0792,core,browsing,medium,official_style,athletic_bowling,B00DE9MSIQ
tcsv1_core_0793,core,buying,easy,official_style,backpacks_kids_backpacks,B0BLCNTK1R
tcsv1_core_0794,core,buying,easy,official_style,athletic_skateboarding,B09MSRL58H
tcsv1_core_0795,core,intent_override,hard,official_style,shoes_jewelry_costumes_accessories,B09BDG7J16
tcsv1_core_0796,core,buying,easy,official_style,shoes_jewelry_men_s_halloween_costumes,B00EW6WZ5Q
tcsv1_core_0797,core,browsing,medium,official_style,shorts_trunks_trunks,B08QYQL1RS
tcsv1_core_0798,core,buying,easy,official_style,suits_sport_coats_suits,B002EC8YFK
tcsv1_core_0799,core,browsing,medium,official_style,shoes_jewelry_westlake,B08YFGZ29N
tcsv1_core_0800,core,intent_override,hard,official_style,apparel_and_accessories_made_in_italy_women_s_fashion_made_in_it,B0778ZJF96
tcsv1_core_0801,core,browsing,medium,official_style,soccer_futsal_boys,B07SFV1VTG
tcsv1_core_0802,core,browsing,medium,official_style,hats_caps_fedoras,B09CVCDYHK
tcsv1_core_0803,core,browsing,medium,official_style,bracelets_tennis,B010JGG4Q8
tcsv1_core_0804,core,buying,easy,official_style,dance_women,B07JLCJXZS
tcsv1_core_0805,core,browsing,medium,official_style,athletic_fitness_cross_training,B086N42JYZ
tcsv1_core_0806,core,boundary,medium,official_style,coats_jackets_vests,B07JW6D6YP
tcsv1_core_0807,core,browsing,medium,official_style,baby_girls_bodysuits,B00EOHWPVM
tcsv1_core_0808,core,browsing,medium,official_style,jewelry_pendants,B00OJDFBQM
tcsv1_core_0809,core,browsing,medium,official_style,shoes_slippers,B08JCWXVV9
tcsv1_core_0810,core,browsing,medium,official_style,earrings_clip_ons,B077L38WRN
tcsv1_core_0811,core,browsing,medium,official_style,piercing_jewelry_plugs,B07L221DG5
tcsv1_core_0812,core,browsing,medium,official_style,handbags_shoulder_bags_totes,B08VPP5WK4
tcsv1_core_0813,core,buying,easy,official_style,athletic_running,B07KWTZ7FJ
tcsv1_core_0814,core,browsing,medium,official_style,bracelets_bangle,B08BFHXX41
tcsv1_core_0815,core,browsing,medium,official_style,work_utility_industrial_construction_boots,B00VV1IWKW
tcsv1_core_0816,core,buying,easy,official_style,women_breeches,B01FO93QWU
tcsv1_core_0817,core,browsing,medium,official_style,scarves_wraps_wraps_pashminas,B07B6TKPWC
tcsv1_core_0818,core,browsing,medium,official_style,sandals_platforms_wedges,B005QKEGBS
tcsv1_core_0819,core,browsing,medium,official_style,ties_cummerbunds_pocket_squares,B018HAUEKK
tcsv1_core_0820,core,intent_override,hard,official_style,sleep_lounge_sleep_bottoms,B07HGYNDWB
tcsv1_core_0821,core,intent_override,hard,official_style,novelty_more_watches,B004TPUP02
tcsv1_core_0822,core,intent_override,hard,official_style,medical_scrub_tops,B0B3TYPPM5
tcsv1_core_0823,core,browsing,medium,official_style,sweaters_pullover,B08H2H78LH
tcsv1_core_0824,core,buying,easy,official_style,jewelry_necklaces_pendants,B00FHBTULW
tcsv1_core_0825,core,buying,easy,official_style,running_trail_running,B00OAPBOH4
tcsv1_core_0826,core,browsing,medium,official_style,sweaters_shrugs,B07D58DKT9
tcsv1_core_0827,core,buying,easy,official_style,necklaces_pendants_pendants,B078HVYGRK
tcsv1_core_0828,core,browsing,medium,official_style,shoes_jewelry_amazon_fashion_sales_deals,B084YCY99H
tcsv1_core_0829,core,browsing,medium,official_style,sport_specific_clothing_soccer_futsal,B095H48GVB
tcsv1_core_0830,core,browsing,medium,official_style,tees_shirts_tees,B081K8GHGH
tcsv1_core_0831,core,browsing,medium,official_style,shoes_jewelry_mfn_only_v2,B08C1Z4Y7Q
tcsv1_core_0832,core,browsing,medium,official_style,men_swimwear,B0964NBMTB
tcsv1_core_0833,core,buying,easy,official_style,men_jackets,B0BS2RKWX8
tcsv1_core_0834,core,browsing,medium,official_style,charm_bracelets_link,B01AYNL2PY
tcsv1_core_0835,core,browsing,medium,official_style,work_utility_industrial_construction_boots,B0C6999VFF
tcsv1_core_0836,core,browsing,medium,official_style,travel_accessories_luggage_locks,B00BTZIDIQ
tcsv1_core_0837,core,intent_override,hard,official_style,luggage_travel_gear_backpacks,B0BJC12V77
tcsv1_core_0838,core,buying,easy,official_style,lingerie_bustiers_corsets,B0178RMBY0
tcsv1_core_0839,core,browsing,medium,official_style,clutches_evening_bags_evening_bags,B095YQBRWX
tcsv1_core_0840,core,buying,easy,official_style,girls_jackets_coats,B07C7J29CJ
tcsv1_core_0841,core,browsing,medium,official_style,handbags_wallets_totes,B0BXM522WT
tcsv1_core_0842,core,browsing,medium,official_style,girls_accessories,B07R4RXCVR
tcsv1_core_0843,core,browsing,medium,official_style,clothing_outlet_outlet_clothing,B07Z95NVXJ
tcsv1_core_0844,core,browsing,medium,official_style,card_id_cases_id_cases,B07GTTNFM6
tcsv1_core_0845,core,buying,easy,official_style,body_jewelry_toe_rings,B07F167RYG
tcsv1_core_0846,core,boundary,medium,official_style,medical_lab_coats,B09NHCVT2L
tcsv1_core_0847,core,buying,easy,official_style,bibs_pants_bibs,B097NKMRNK
tcsv1_core_0848,core,boundary,medium,official_style,cold_weather_mittens,B00UXK5W5K
tcsv1_core_0849,core,browsing,medium,official_style,intimates_belly_bands,B01CKV26IU
tcsv1_core_0850,core,browsing,medium,official_style,military_outerwear,B007NXCTU6
tcsv1_core_0851,core,buying,easy,official_style,skirts_casual,B075D3B6QY
tcsv1_core_0852,core,boundary,medium,official_style,work_safety_medical,B0049A79DS
tcsv1_core_0853,core,buying,easy,official_style,active_active_pants,B07CL8ZF8K
tcsv1_core_0854,core,browsing,medium,official_style,accessories_breast_petals,B077H3T3RP
tcsv1_core_0855,core,browsing,medium,official_style,underwear_boxer_briefs,B09JBB18YW
tcsv1_core_0856,core,buying,easy,official_style,hats_caps_headbands,B0B1JP1JBP
tcsv1_core_0857,core,browsing,medium,official_style,gloves_mittens_cold_weather_gloves,B01CSKJ72Q
tcsv1_core_0858,core,intent_override,hard,official_style,swim_cover_ups,B01D1OXWGU
tcsv1_core_0859,core,buying,easy,official_style,earrings_hoop,B07PP8PS83
tcsv1_core_0860,core,buying,easy,official_style,active_active_shirts_tees,B09RG5G2ZQ
tcsv1_core_0861,core,browsing,medium,official_style,shoes_sandals,B007RN69NU
tcsv1_core_0862,core,browsing,medium,official_style,shoes_jewelry_pd23_all_fashion_deals_running_on_all_of_lead_up_v,B08LZ8VDLK
tcsv1_core_0863,core,browsing,medium,official_style,sunglasses_eyewear_accessories_sunglasses,B087CPZJ5J
tcsv1_core_0864,core,browsing,medium,official_style,golf_men,B086WMYKFY
tcsv1_core_0865,core,intent_override,hard,official_style,men_jerseys,B07C4F5XJT
tcsv1_core_0866,core,buying,easy,official_style,skirts_skorts_active_skirts,B072BJQD1R
tcsv1_core_0867,core,browsing,medium,official_style,athletic_golf,B013J5U41M
tcsv1_core_0868,core,buying,easy,official_style,dresses_wedding_dresses,B0BWN55BQN
tcsv1_core_0869,core,buying,easy,official_style,lightweight_jackets_denim,B08PB62NHF
tcsv1_core_0870,core,browsing,medium,official_style,hats_caps_baseball_caps,B07DWCM2C6
tcsv1_core_0871,core,browsing,medium,official_style,hats_caps_berets,B07XGR867V
tcsv1_core_0872,core,browsing,medium,official_style,women_shoes,B0B7GDKBBR
tcsv1_core_0873,core,browsing,medium,official_style,cycling_women,B07QSC591W
tcsv1_core_0874,core,browsing,medium,official_style,cycling_men,B07WDXK5MG
tcsv1_core_0875,core,browsing,medium,official_style,jackets_coats_dress_coats,B01MYXOO65
tcsv1_core_0876,core,browsing,medium,official_style,swimsuits_cover_ups_one_pieces,B01M8O88U7
tcsv1_core_0877,core,browsing,medium,official_style,women_bodysuits,B087WK263M
tcsv1_core_0878,core,browsing,medium,official_style,charm_bracelets_snake,B016VR5A0A
tcsv1_core_0879,core,buying,easy,official_style,men_hoodies,B00VU3Y55W
tcsv1_core_0880,core,buying,easy,official_style,jewelry_rings,B005F06T28
tcsv1_core_0881,core,browsing,medium,official_style,athletic_basketball,B006Y680S8
tcsv1_core_0882,core,buying,easy,official_style,jackets_vests_vests,B07H3NKSMZ
tcsv1_core_0883,core,browsing,medium,official_style,men_fashion_hoodies_sweatshirts,B0921TG7JP
tcsv1_core_0884,core,boundary,medium,official_style,pants_dress,B0BJ7QZ81G
tcsv1_core_0885,core,browsing,medium,official_style,shoes_jewelry_women,B08R57PT3H
tcsv1_core_0886,core,browsing,medium,official_style,shoes_oxfords_loafers,B06W549WYH
tcsv1_core_0887,core,browsing,medium,official_style,wallets_card_cases_money_organizers,B00IC3VOK2
tcsv1_core_0888,core,browsing,medium,official_style,costumes_cosplay_apparel_costumes,B00IM78WCG
tcsv1_core_0889,core,browsing,medium,official_style,sleep_lounge_sleep_bottoms,B01LZFT4L6
tcsv1_core_0890,core,buying,easy,official_style,sandals_slides,B09MFZV5CG
tcsv1_core_0891,core,intent_override,hard,official_style,swim_briefs,B06Y4MWLVX
tcsv1_core_0892,core,boundary,medium,official_style,cummerbunds_pocket_squares_bow_ties,B07BGYTZ7Y
tcsv1_core_0893,core,boundary,medium,official_style,men_jewelry,B01M623RT4
tcsv1_core_0894,core,buying,easy,official_style,fashion_riding,B07RXWJM6S
tcsv1_core_0895,core,intent_override,hard,official_style,necklaces_pearl_strands,B07516413Y
tcsv1_core_0896,core,intent_override,hard,official_style,bracelets_strand,B07JBXRTJY
tcsv1_core_0897,core,buying,easy,official_style,tees_blouses_polos,B09V3B6HL3
tcsv1_core_0898,core,browsing,medium,official_style,food_service_aprons,B0799RY7N9
tcsv1_core_0899,core,browsing,medium,official_style,athletic_team_sports,B0B8PD62T4
tcsv1_core_0900,core,browsing,medium,official_style,athletic_sport_sandals,B005OJ95VC
tcsv1_core_0901,core,boundary,medium,official_style,diaper_covers_underwear_training_pants,B0B4N8PK3F
tcsv1_core_0902,core,intent_override,hard,official_style,shoes_boots,B07LCQ5JZY
tcsv1_core_0903,core,buying,easy,official_style,women_shorts,B09TQZMQWC
tcsv1_core_0904,core,boundary,medium,official_style,tops_tees_polos,B00KOJJ2PG
tcsv1_core_0905,core,boundary,medium,official_style,outdoor_work_hiking_trekking,B0C6FKGVX5
tcsv1_core_0906,core,intent_override,hard,official_style,novelty_men,B09DR67HKM
tcsv1_core_0907,core,browsing,medium,official_style,tees_shirts_tees,B08375BJ6G
tcsv1_core_0908,core,browsing,medium,official_style,jackets_coats_dress_coats,B00XJ9KQJE
tcsv1_core_0909,core,buying,easy,official_style,boys_fashion_hoodies_sweatshirts,B08MV71L5G
tcsv1_core_0910,core,buying,easy,official_style,sweaters_pullovers,B0BMVNRVXN
tcsv1_core_0911,core,buying,easy,official_style,shoes_jewelry_fashion_watches,B0038BOBVW
tcsv1_core_0912,core,intent_override,hard,official_style,shoes_flats,B00UCVPJQC
tcsv1_core_0913,core,intent_override,hard,official_style,shirts_t_shirts,B00NWV58UG
tcsv1_core_0914,core,buying,easy,official_style,scarves_wraps_wraps_pashminas,B08T5J3CCH
tcsv1_core_0915,core,buying,easy,official_style,rompers_overalls_overalls,B09TRWRQRW
tcsv1_core_0916,core,buying,easy,official_style,card_cases_money_organizers_wallets,B01DI5RW9A
tcsv1_core_0917,core,buying,easy,official_style,base_layers_compression_shirts,B08ZC845KF
tcsv1_core_0918,core,intent_override,hard,official_style,shoes_jewelry_100_plus_no_title_match,B07WGZTXM7
tcsv1_core_0919,core,buying,easy,official_style,dresses_club_night_out,B07CZG9YLV
tcsv1_core_0920,core,browsing,medium,official_style,girls_accessories,B00HMXCLPK
tcsv1_core_0921,core,buying,easy,official_style,sunglasses_eyewear_accessories_sunglasses,B08WY897LH
tcsv1_core_0922,core,buying,easy,official_style,shoes_outdoor,B0716L33GZ
tcsv1_core_0923,core,intent_override,hard,official_style,pants_shorts_tights_pants,B09VF3X9SK
tcsv1_core_0924,core,buying,easy,official_style,women_jeans,B09TS8XC5X
tcsv1_core_0925,core,buying,easy,official_style,girls_shoes,B000G3TNH2
tcsv1_core_0926,core,browsing,medium,official_style,women_pants,B0894G5FG3
tcsv1_core_0927,core,buying,easy,official_style,necklaces_pendant_necklaces,B09JWF1P64
tcsv1_core_0928,core,browsing,medium,official_style,tops_tees_blouses_button_down_shirts,B09V7DP4X7
tcsv1_core_0929,core,buying,easy,official_style,shoes_jewelry_mfn_only_v2,B0821SRM42
tcsv1_core_0930,core,browsing,medium,official_style,athletic_tennis_racquet_sports,B07P5P8B3V
tcsv1_core_0931,core,browsing,medium,official_style,luggage_travel_gear_luggage,B00OWNBV54
tcsv1_core_0932,core,buying,easy,official_style,shorts_pleated,B07J5P1XPC
tcsv1_core_0933,core,browsing,medium,official_style,baby_boys_sweaters,B08GWR798N
tcsv1_core_0934,core,browsing,medium,official_style,rompers_overalls_jumpsuits,B07Y84Q4TN
tcsv1_core_0935,core,browsing,medium,official_style,military_pants,B09ZNF2KTR
tcsv1_core_0936,core,browsing,medium,official_style,jackets_coats_trench_rain,B0B5CJSPJ9
tcsv1_core_0937,core,browsing,medium,official_style,tees_blouses_polos,B06XX9GT1V
tcsv1_core_0938,core,buying,easy,official_style,suits_sport_coats_sport_coats_blazers,B01DF69REU
tcsv1_core_0939,core,browsing,medium,official_style,thermal_underwear_sets,B0744VSRTK
tcsv1_core_0940,core,browsing,medium,official_style,dance_women,B07ZNGPFYB
tcsv1_core_0941,core,buying,easy,official_style,card_cases_money_organizers_wallets,B077VSBYX6
tcsv1_core_0942,core,intent_override,hard,official_style,baby_girls_jackets_coats,B00NXWX4XW
tcsv1_core_0943,core,buying,easy,official_style,men_fashion_hoodies_sweatshirts,B078NFDZ6Q
tcsv1_core_0944,core,buying,easy,official_style,women_active,B0B3GSDJY2
tcsv1_core_0945,core,buying,easy,official_style,athletic_wrestling,B00JR4TU8S
tcsv1_core_0946,core,browsing,medium,official_style,shoes_jewelry_4th_of_july_up_to_60_off,B008L521H6
tcsv1_core_0947,core,buying,easy,official_style,accessories_scarves,B06VXT2Q17
tcsv1_core_0948,core,boundary,medium,official_style,baby_baby_boys,B00LBHG794
tcsv1_core_0949,core,buying,easy,official_style,accessories_accessory_sets,B09PQCRDZN
tcsv1_core_0950,core,browsing,medium,official_style,kids_clothing_girls_sleepwear_robes,B00OX68G1W
tcsv1_core_0951,core,buying,easy,official_style,sandals_flip_flops,B004GJP6XM
tcsv1_core_0952,core,browsing,medium,official_style,props_weapons_armor,B06Y5D61QN
tcsv1_core_0953,core,buying,easy,official_style,kids_shoes_girls_sneakers_no_fs,B001AB1QF6
tcsv1_core_0954,core,browsing,medium,official_style,accessories_suspenders,B00455X57G
tcsv1_core_0955,core,buying,easy,official_style,baby_girls_layette_sets,B097NRTLRL
tcsv1_core_0956,core,browsing,medium,official_style,novelty_women,B077DG4QX2
tcsv1_core_0957,core,browsing,medium,official_style,shoe_care_accessories_shoe_decoration_charms,B082ZZQMX2
tcsv1_core_0958,core,browsing,medium,official_style,accessories_belt_buckles,B00LMIGKBC
tcsv1_core_0959,core,browsing,medium,official_style,active_pants_track_pants,B09KZLW4NL
tcsv1_core_0960,core,buying,easy,official_style,watch_accessories_repair_tools_kits,B00DSGN0IM
tcsv1_core_0961,core,buying,easy,official_style,shoes_jewelry_casual_dresses_under_30,B07YY6WN8W
tcsv1_core_0962,core,buying,easy,official_style,sleep_lounge_nightgowns_sleepshirts,B08PB25VH7
tcsv1_core_0963,core,buying,easy,official_style,earrings_hoop,B08T22JYBB
tcsv1_core_0964,core,boundary,medium,official_style,sport_specific_clothing_golf,B0B7F4KKYY
tcsv1_core_0965,core,buying,easy,official_style,necklaces_y_necklaces,B096SW4QJL
tcsv1_core_0966,core,browsing,medium,official_style,scarves_neck_gaiters,B07T87SXKS
tcsv1_core_0967,core,buying,easy,official_style,women_jewelry,B07BT5RMPS
tcsv1_core_0968,core,browsing,medium,official_style,women_jeans,B07BGHN1HX
tcsv1_core_0969,core,intent_override,hard,official_style,earrings_drop_dangle,B0BL2FV3Y2
tcsv1_core_0970,core,intent_override,hard,official_style,20_off_athletic_outdoor_shoes_boots_more,B010BYDLNM
tcsv1_core_0971,core,buying,easy,official_style,outdoor_rain_footwear,B081HF21BD
tcsv1_core_0972,core,browsing,medium,official_style,active_shirts_tees_button_down_shirts,B0B5SNPN5N
tcsv1_core_0973,core,buying,easy,official_style,work_safety_military,B086B57Z2Q
tcsv1_core_0974,core,browsing,medium,official_style,shoes_jewelry_men,B075NTHX6P
tcsv1_core_0975,core,browsing,medium,official_style,watches_wrist_watches,B08P78MQ9K
tcsv1_core_0976,core,buying,easy,official_style,bikinis_tops,B09RS9KW22
tcsv1_core_0977,core,buying,easy,official_style,dresses_playwear,B0C8S82G27
tcsv1_core_0978,core,buying,easy,official_style,shoes_jewelry_kids_best_deals,B01I0PQHXK
tcsv1_core_0979,core,browsing,medium,official_style,panties_boy_shorts,B00BEXRPDM
tcsv1_core_0980,core,browsing,medium,official_style,bracelets_wrap,B00U1LZ8FU
tcsv1_core_0981,core,browsing,medium,official_style,clutches_evening_bags_evening_bags,B09JCJZNDN
tcsv1_core_0982,core,buying,easy,official_style,tees_shirts_button_down_shirts,B00XMX3WKW
tcsv1_core_0983,core,browsing,medium,official_style,sleep_lounge_robes,B014TK9F52
tcsv1_core_0984,core,browsing,medium,official_style,tees_blouses_tees,B08391Z43S
tcsv1_core_0985,core,browsing,medium,official_style,underwear_undershirts,B0BF9HWYBY
tcsv1_core_0986,core,buying,easy,official_style,girls_leggings,B0BBXY8CNV
tcsv1_core_0987,core,buying,easy,official_style,medical_scrub_jackets,B09FCPFNCN
tcsv1_core_0988,core,buying,easy,official_style,bibs_pants_pants,B00FBE1AL8
tcsv1_core_0989,core,browsing,medium,official_style,shoes_uniform_dress_shoes,B005AZTASI
tcsv1_core_0990,core,buying,easy,official_style,body_jewelry_piercing_jewelry,B017JEO2EY
tcsv1_core_0991,core,browsing,medium,official_style,accessories_belt_buckles,B005DIN4VQ
tcsv1_core_0992,core,browsing,medium,official_style,jewelry_boxes_organizers_jewelry_armoires,B0BLNL8N4M
tcsv1_core_0993,core,buying,easy,official_style,necklaces_pendant_necklaces,B08XJQCZCQ
tcsv1_core_0994,core,browsing,medium,official_style,women_shirts,B093Y8M68R
tcsv1_core_0995,core,browsing,medium,official_style,socks_hosiery_socks,B09K7T1TNN
tcsv1_core_0996,core,buying,easy,official_style,shoes_jewelry_men,B00INUPF8G
tcsv1_core_0997,core,buying,easy,official_style,dresses_casual,B0179JKFT0
tcsv1_core_0998,core,intent_override,hard,official_style,jewelry_wedding_engagement,B01L6C1FRM
tcsv1_core_0999,core,browsing,medium,official_style,bracelets_cuff,B093H7DNXY
tcsv1_core_1000,core,buying,easy,official_style,men_costumes_cosplay_apparel,B099DV75YR
tcsv1_challenge_0001,challenge,intent_override,hard,category_or_use_case_change,shoes_jewelry_costumes_accessories,B08TLCB1GG
tcsv1_challenge_0002,challenge,intent_override,hard,key_attribute_change,athletic_water_shoes,B07QHY2CM9
tcsv1_challenge_0003,challenge,boundary,hard,exact_threshold,women_tops,B09FKJ1FPJ
tcsv1_challenge_0004,challenge,boundary,hard,exact_threshold,swim_swim_diapers,B07BBLKRKR
tcsv1_challenge_0005,challenge,intent_override,hard,brand_change,dance_girls,B08HD1F7LL
tcsv1_challenge_0006,challenge,intent_override,hard,category_or_use_case_change,women_dresses,B099ZKGDSG
tcsv1_challenge_0007,challenge,intent_override,hard,category_or_use_case_change,active_performance_insulated_shells,B00DYSITNA
tcsv1_challenge_0008,challenge,intent_override,hard,brand_change,sport_specific_clothing_golf,B07CP4FM1D
tcsv1_challenge_0009,challenge,intent_override,hard,key_attribute_change,tops_tees_blouses_button_down_shirts,B06XXLPPXB
tcsv1_challenge_0010,challenge,intent_override,hard,key_attribute_change,socks_hosiery_socks,B00Z70RAK6
tcsv1_challenge_0011,challenge,boundary,hard,negation_scope,wedding_engagement_wedding_bands,B07XZ2DMSW
tcsv1_challenge_0012,challenge,intent_override,hard,budget_change,women_jerseys,B07G13LJ72
tcsv1_challenge_0013,challenge,boundary,hard,hard_soft_conflict,active_athletic_socks,B0BY29FGD1
tcsv1_challenge_0014,challenge,intent_override,hard,budget_change,women_shirts,B07CD2FTCM
tcsv1_challenge_0015,challenge,boundary,hard,unit_or_size_ambiguity,card_cases_money_organizers_wallets,B076YQ7CDW
tcsv1_challenge_0016,challenge,boundary,hard,negation_scope,shirts_polos,B0828MD1CY
tcsv1_challenge_0017,challenge,boundary,hard,unit_or_size_ambiguity,active_active_shorts,B0921D72ZX
tcsv1_challenge_0018,challenge,intent_override,hard,brand_change,jackets_vests_wool_pea_coats,B0BL3355GB
